x	y	custom_beta
-0.6155102040816327	-1.8253061224489797	-52.815877764078834
-0.6155102040816327	-1.7404081632653061	-52.81573384523164
-0.6155102040816327	-1.6555102040816327	-52.815587064955395
-0.6155102040816327	-1.5706122448979594	-52.81543742325008
-0.6155102040816327	-1.4857142857142858	-52.81528492011572
-0.6155102040816327	-1.4008163265306122	-52.815129555552296
-0.6155102040816327	-1.3159183673469388	-52.81497132955982
-0.6155102040816327	-1.2310204081632654	-52.81481024213827
-0.6155102040816327	-1.1461224489795918	-52.81464629328767
-0.6155102040816327	-1.0612244897959184	-52.81447948300801
-0.6155102040816327	-0.9763265306122448	-52.81430981129929
-0.6155102040816327	-0.8914285714285715	-52.81413727816151
-0.6155102040816327	-0.8065306122448979	-52.81396188359467
-0.6155102040816327	-0.7216326530612245	-52.81378362759878
-0.6155102040816327	-0.6367346938775511	-52.81360251017383
-0.6155102040816327	-0.5518367346938775	-52.81341853131981
-0.6155102040816327	-0.46693877551020413	-52.81323169103675
-0.6155102040816327	-0.38204081632653053	-52.81304198932462
-0.6155102040816327	-0.29714285714285715	-52.81284942618343
-0.6155102040816327	-0.21224489795918355	-52.81265400161318
-0.6155102040816327	-0.12734693877551018	-52.81245571561388
-0.6155102040816327	-0.0424489795918368	-52.812254568185516
-0.6155102040816327	0.0424489795918368	-52.81205055932809
-0.6155102040816327	0.1273469387755104	-52.81184368904161
-0.6155102040816327	0.21224489795918355	-52.811633957326066
-0.6155102040816327	0.29714285714285715	-52.81142136418147
-0.6155102040816327	0.38204081632653075	-52.81120590960781
-0.6155102040816327	0.46693877551020435	-52.81098759360509
-0.6155102040816327	0.5518367346938775	-52.81076641617332
-0.6155102040816327	0.6367346938775511	-52.810542377312494
-0.6155102040816327	0.7216326530612247	-52.8103154770226
-0.6155102040816327	0.8065306122448979	-52.81008571530364
-0.6155102040816327	0.8914285714285715	-52.809853092155635
-0.6155102040816327	0.9763265306122451	-52.809617607578566
-0.6155102040816327	1.0612244897959187	-52.80937926157244
-0.6155102040816327	1.1461224489795918	-52.80913805413726
-0.6155102040816327	1.2310204081632654	-52.80889398527301
-0.6155102040816327	1.315918367346939	-52.80864705497971
-0.6155102040816327	1.4008163265306122	-52.80839726325734
-0.6155102040816327	1.4857142857142858	-52.80814461010592
-0.6155102040816327	1.5706122448979594	-52.80788909552545
-0.6155102040816327	1.655510204081633	-52.80763071951591
-0.6155102040816327	1.7404081632653061	-52.80736948207731
-0.6155102040816327	1.8253061224489797	-52.80710538320966
-0.6155102040816327	1.9102040816326533	-52.806838422912946
-0.6155102040816327	1.9951020408163265	-52.80656860118717
-0.6155102040816327	2.08	-52.80629591803234
-0.5730612244897959	-2.08	-45.78304487618306
-0.5730612244897959	-1.9951020408163267	-45.78290954162305
-0.5730612244897959	-1.910204081632653	-45.782771345633975
-0.5730612244897959	-1.8253061224489797	-45.78263028821584
-0.5730612244897959	-1.7404081632653061	-45.78248636936865
-0.5730612244897959	-1.6555102040816327	-45.7823395890924
-0.5730612244897959	-1.5706122448979594	-45.78218994738709
-0.5730612244897959	-1.4857142857142858	-45.78203744425273
-0.5730612244897959	-1.4008163265306122	-45.781882079689304
-0.5730612244897959	-1.3159183673469388	-45.781723853696825
-0.5730612244897959	-1.2310204081632654	-45.78156276627528
-0.5730612244897959	-1.1461224489795918	-45.78139881742468
-0.5730612244897959	-1.0612244897959184	-45.781232007145015
-0.5730612244897959	-0.9763265306122448	-45.781062335436296
-0.5730612244897959	-0.8914285714285715	-45.78088980229852
-0.5730612244897959	-0.8065306122448979	-45.78071440773168
-0.5730612244897959	-0.7216326530612245	-45.78053615173579
-0.5730612244897959	-0.6367346938775511	-45.78035503431084
-0.5730612244897959	-0.5518367346938775	-45.78017105545682
-0.5730612244897959	-0.46693877551020413	-45.779984215173755
-0.5730612244897959	-0.38204081632653053	-45.779794513461624
-0.5730612244897959	-0.29714285714285715	-45.77960195032044
-0.5730612244897959	-0.21224489795918355	-45.77940652575019
-0.5730612244897959	-0.12734693877551018	-45.779208239750886
-0.5730612244897959	-0.0424489795918368	-45.77900709232252
-0.5730612244897959	0.0424489795918368	-45.7788030834651
-0.5730612244897959	0.1273469387755104	-45.778596213178616
-0.5730612244897959	0.21224489795918355	-45.77838648146307
-0.5730612244897959	0.29714285714285715	-45.77817388831848
-0.5730612244897959	0.38204081632653075	-45.777958433744814
-0.5730612244897959	0.46693877551020435	-45.7777401177421
-0.5730612244897959	0.5518367346938775	-45.77751894031033
-0.5730612244897959	0.6367346938775511	-45.7772949014495
-0.5730612244897959	0.7216326530612247	-45.777068001159606
-0.5730612244897959	0.8065306122448979	-45.77683823944065
-0.5730612244897959	0.8914285714285715	-45.77660561629264
-0.5730612244897959	0.9763265306122451	-45.776370131715574
-0.5730612244897959	1.0612244897959187	-45.776131785709445
-0.5730612244897959	1.1461224489795918	-45.775890578274264
-0.5730612244897959	1.2310204081632654	-45.77564650941002
-0.5730612244897959	1.315918367346939	-45.775399579116716
-0.5730612244897959	1.4008163265306122	-45.77514978739435
-0.5730612244897959	1.4857142857142858	-45.77489713424293
-0.5730612244897959	1.5706122448979594	-45.774641619662454
-0.5730612244897959	1.655510204081633	-45.77438324365292
-0.5730612244897959	1.7404081632653061	-45.77412200621432
-0.5730612244897959	1.8253061224489797	-45.77385790734667
-0.5730612244897959	1.9102040816326533	-45.773590947049954
-0.5730612244897959	1.9951020408163265	-45.77332112532418
-0.5730612244897959	2.08	-45.77304844216935
-0.5306122448979592	-2.08	-39.25217222002458
-0.5306122448979592	-1.9951020408163267	-39.25203688546457
-0.5306122448979592	-1.910204081632653	-39.251898689475496
-0.5306122448979592	-1.8253061224489797	-39.25175763205736
-0.5306122448979592	-1.7404081632653061	-39.25161371321017
-0.5306122448979592	-1.6555102040816327	-39.25146693293392
-0.5306122448979592	-1.5706122448979594	-39.25131729122861
-0.5306122448979592	-1.4857142857142858	-39.25116478809425
-0.5306122448979592	-1.4008163265306122	-39.251009423530824
-0.5306122448979592	-1.3159183673469388	-39.250851197538346
-0.5306122448979592	-1.2310204081632654	-39.2506901101168
-0.5306122448979592	-1.1461224489795918	-39.2505261612662
-0.5306122448979592	-1.0612244897959184	-39.250359350986535
-0.5306122448979592	-0.9763265306122448	-39.25018967927782
-0.5306122448979592	-0.8914285714285715	-39.25001714614004
-0.5306122448979592	-0.8065306122448979	-39.2498417515732
-0.5306122448979592	-0.7216326530612245	-39.24966349557731
-0.5306122448979592	-0.6367346938775511	-39.24948237815236
-0.5306122448979592	-0.5518367346938775	-39.24929839929834
-0.5306122448979592	-0.46693877551020413	-39.249111559015276
-0.5306122448979592	-0.38204081632653053	-39.248921857303145
-0.5306122448979592	-0.29714285714285715	-39.24872929416196
-0.5306122448979592	-0.21224489795918355	-39.24853386959171
-0.5306122448979592	-0.12734693877551018	-39.24833558359241
-0.5306122448979592	-0.0424489795918368	-39.248134436164044
-0.5306122448979592	0.0424489795918368	-39.24793042730662
-0.5306122448979592	0.1273469387755104	-39.24772355702014
-0.5306122448979592	0.21224489795918355	-39.247513825304594
-0.5306122448979592	0.29714285714285715	-39.24730123216
-0.5306122448979592	0.38204081632653075	-39.247085777586335
-0.5306122448979592	0.46693877551020435	-39.24686746158362
-0.5306122448979592	0.5518367346938775	-39.24664628415185
-0.5306122448979592	0.6367346938775511	-39.24642224529102
-0.5306122448979592	0.7216326530612247	-39.24619534500113
-0.5306122448979592	0.8065306122448979	-39.24596558328217
-0.5306122448979592	0.8914285714285715	-39.24573296013416
-0.5306122448979592	0.9763265306122451	-39.245497475557094
-0.5306122448979592	1.0612244897959187	-39.245259129550966
-0.5306122448979592	1.1461224489795918	-39.245017922115785
-0.5306122448979592	1.2310204081632654	-39.24477385325154
-0.5306122448979592	1.315918367346939	-39.24452692295824
-0.5306122448979592	1.4008163265306122	-39.24427713123587
-0.5306122448979592	1.4857142857142858	-39.24402447808445
-0.5306122448979592	1.5706122448979594	-39.243768963503975
-0.5306122448979592	1.655510204081633	-39.24351058749444
-0.5306122448979592	1.7404081632653061	-39.24324935005584
-0.5306122448979592	1.8253061224489797	-39.24298525118819
-0.5306122448979592	1.9102040816326533	-39.242718290891474
-0.5306122448979592	1.9951020408163265	-39.2424484691657
-0.5306122448979592	2.08	-39.24217578601087
-0.4881632653061224	-2.08	-33.2236743835706
-0.4881632653061224	-1.9951020408163267	-33.22353904901058
-0.4881632653061224	-1.910204081632653	-33.22340085302151
-0.4881632653061224	-1.8253061224489797	-33.223259795603376
-0.4881632653061224	-1.7404081632653061	-33.22311587675618
-0.4881632653061224	-1.6555102040816327	-33.222969096479936
-0.4881632653061224	-1.5706122448979594	-33.22281945477462
-0.4881632653061224	-1.4857142857142858	-33.222666951640264
-0.4881632653061224	-1.4008163265306122	-33.22251158707684
-0.4881632653061224	-1.3159183673469388	-33.22235336108436
-0.4881632653061224	-1.2310204081632654	-33.22219227366281
-0.4881632653061224	-1.1461224489795918	-33.222028324812214
-0.4881632653061224	-1.0612244897959184	-33.22186151453255
-0.4881632653061224	-0.9763265306122448	-33.22169184282383
-0.4881632653061224	-0.8914285714285715	-33.22151930968605
-0.4881632653061224	-0.8065306122448979	-33.22134391511921
-0.4881632653061224	-0.7216326530612245	-33.22116565912332
-0.4881632653061224	-0.6367346938775511	-33.22098454169837
-0.4881632653061224	-0.5518367346938775	-33.22080056284435
-0.4881632653061224	-0.46693877551020413	-33.22061372256129
-0.4881632653061224	-0.38204081632653053	-33.22042402084916
-0.4881632653061224	-0.29714285714285715	-33.220231457707975
-0.4881632653061224	-0.21224489795918355	-33.220036033137724
-0.4881632653061224	-0.12734693877551018	-33.21983774713842
-0.4881632653061224	-0.0424489795918368	-33.21963659971006
-0.4881632653061224	0.0424489795918368	-33.219432590852634
-0.4881632653061224	0.1273469387755104	-33.21922572056615
-0.4881632653061224	0.21224489795918355	-33.21901598885061
-0.4881632653061224	0.29714285714285715	-33.21880339570601
-0.4881632653061224	0.38204081632653075	-33.21858794113235
-0.4881632653061224	0.46693877551020435	-33.21836962512963
-0.4881632653061224	0.5518367346938775	-33.218148447697864
-0.4881632653061224	0.6367346938775511	-33.217924408837035
-0.4881632653061224	0.7216326530612247	-33.21769750854714
-0.4881632653061224	0.8065306122448979	-33.217467746828184
-0.4881632653061224	0.8914285714285715	-33.217235123680176
-0.4881632653061224	0.9763265306122451	-33.21699963910311
-0.4881632653061224	1.0612244897959187	-33.21676129309698
-0.4881632653061224	1.1461224489795918	-33.2165200856618
-0.4881632653061224	1.2310204081632654	-33.21627601679755
-0.4881632653061224	1.315918367346939	-33.21602908650425
-0.4881632653061224	1.4008163265306122	-33.21577929478188
-0.4881632653061224	1.4857142857142858	-33.21552664163046
-0.4881632653061224	1.5706122448979594	-33.21527112704999
-0.4881632653061224	1.655510204081633	-33.215012751040454
-0.4881632653061224	1.7404081632653061	-33.214751513601854
-0.4881632653061224	1.8253061224489797	-33.2144874147342
-0.4881632653061224	1.9102040816326533	-33.21422045443749
-0.4881632653061224	1.9951020408163265	-33.213950632711715
-0.4881632653061224	2.08	-33.21367794955688
-0.44571428571428573	-2.08	-27.697551366821113
-0.44571428571428573	-1.9951020408163267	-27.6974160322611
-0.44571428571428573	-1.910204081632653	-27.697277836272026
-0.44571428571428573	-1.8253061224489797	-27.697136778853892
-0.44571428571428573	-1.7404081632653061	-27.696992860006706
-0.44571428571428573	-1.6555102040816327	-27.696846079730456
-0.44571428571428573	-1.5706122448979594	-27.696696438025146
-0.44571428571428573	-1.4857142857142858	-27.69654393489078
-0.44571428571428573	-1.4008163265306122	-27.696388570327354
-0.44571428571428573	-1.3159183673469388	-27.696230344334868
-0.44571428571428573	-1.2310204081632654	-27.69606925691333
-0.44571428571428573	-1.1461224489795918	-27.695905308062727
-0.44571428571428573	-1.0612244897959184	-27.69573849778307
-0.44571428571428573	-0.9763265306122448	-27.695568826074346
-0.44571428571428573	-0.8914285714285715	-27.695396292936568
-0.44571428571428573	-0.8065306122448979	-27.695220898369733
-0.44571428571428573	-0.7216326530612245	-27.695042642373842
-0.44571428571428573	-0.6367346938775511	-27.694861524948887
-0.44571428571428573	-0.5518367346938775	-27.694677546094876
-0.44571428571428573	-0.46693877551020413	-27.694490705811805
-0.44571428571428573	-0.38204081632653053	-27.694301004099675
-0.44571428571428573	-0.29714285714285715	-27.694108440958484
-0.44571428571428573	-0.21224489795918355	-27.69391301638824
-0.44571428571428573	-0.12734693877551018	-27.693714730388937
-0.44571428571428573	-0.0424489795918368	-27.69351358296057
-0.44571428571428573	0.0424489795918368	-27.693309574103147
-0.44571428571428573	0.1273469387755104	-27.693102703816667
-0.44571428571428573	0.21224489795918355	-27.692892972101124
-0.44571428571428573	0.29714285714285715	-27.692680378956528
-0.44571428571428573	0.38204081632653075	-27.69246492438287
-0.44571428571428573	0.46693877551020435	-27.692246608380156
-0.44571428571428573	0.5518367346938775	-27.69202543094838
-0.44571428571428573	0.6367346938775511	-27.691801392087545
-0.44571428571428573	0.7216326530612247	-27.691574491797653
-0.44571428571428573	0.8065306122448979	-27.691344730078704
-0.44571428571428573	0.8914285714285715	-27.691112106930692
-0.44571428571428573	0.9763265306122451	-27.690876622353624
-0.44571428571428573	1.0612244897959187	-27.6906382763475
-0.44571428571428573	1.1461224489795918	-27.69039706891231
-0.44571428571428573	1.2310204081632654	-27.690153000048067
-0.44571428571428573	1.315918367346939	-27.689906069754766
-0.44571428571428573	1.4008163265306122	-27.689656278032405
-0.44571428571428573	1.4857142857142858	-27.689403624880985
-0.44571428571428573	1.5706122448979594	-27.689148110300504
-0.44571428571428573	1.655510204081633	-27.688889734290967
-0.44571428571428573	1.7404081632653061	-27.68862849685237
-0.44571428571428573	1.8253061224489797	-27.688364397984717
-0.44571428571428573	1.9102040816326533	-27.688097437688004
-0.44571428571428573	1.9951020408163265	-27.68782761596223
-0.44571428571428573	2.08	-27.687554932807398
-0.40326530612244893	-2.08	-22.673803169776118
-0.40326530612244893	-1.9951020408163267	-22.673667835216104
-0.40326530612244893	-1.910204081632653	-22.67352963922703
-0.40326530612244893	-1.8253061224489797	-22.673388581808897
-0.40326530612244893	-1.7404081632653061	-22.67324466296171
-0.40326530612244893	-1.6555102040816327	-22.67309788268546
-0.40326530612244893	-1.5706122448979594	-22.67294824098015
-0.40326530612244893	-1.4857142857142858	-22.672795737845785
-0.40326530612244893	-1.4008163265306122	-22.67264037328236
-0.40326530612244893	-1.3159183673469388	-22.672482147289873
-0.40326530612244893	-1.2310204081632654	-22.672321059868334
-0.40326530612244893	-1.1461224489795918	-22.672157111017732
-0.40326530612244893	-1.0612244897959184	-22.671990300738074
-0.40326530612244893	-0.9763265306122448	-22.67182062902935
-0.40326530612244893	-0.8914285714285715	-22.671648095891573
-0.40326530612244893	-0.8065306122448979	-22.67147270132474
-0.40326530612244893	-0.7216326530612245	-22.671294445328847
-0.40326530612244893	-0.6367346938775511	-22.671113327903893
-0.40326530612244893	-0.5518367346938775	-22.67092934904988
-0.40326530612244893	-0.46693877551020413	-22.67074250876681
-0.40326530612244893	-0.38204081632653053	-22.67055280705468
-0.40326530612244893	-0.29714285714285715	-22.67036024391349
-0.40326530612244893	-0.21224489795918355	-22.670164819343245
-0.40326530612244893	-0.12734693877551018	-22.669966533343942
-0.40326530612244893	-0.0424489795918368	-22.669765385915575
-0.40326530612244893	0.0424489795918368	-22.66956137705815
-0.40326530612244893	0.1273469387755104	-22.669354506771672
-0.40326530612244893	0.21224489795918355	-22.66914477505613
-0.40326530612244893	0.29714285714285715	-22.668932181911533
-0.40326530612244893	0.38204081632653075	-22.668716727337877
-0.40326530612244893	0.46693877551020435	-22.66849841133516
-0.40326530612244893	0.5518367346938775	-22.668277233903385
-0.40326530612244893	0.6367346938775511	-22.66805319504255
-0.40326530612244893	0.7216326530612247	-22.667826294752658
-0.40326530612244893	0.8065306122448979	-22.66759653303371
-0.40326530612244893	0.8914285714285715	-22.667363909885697
-0.40326530612244893	0.9763265306122451	-22.66712842530863
-0.40326530612244893	1.0612244897959187	-22.666890079302505
-0.40326530612244893	1.1461224489795918	-22.666648871867316
-0.40326530612244893	1.2310204081632654	-22.666404803003072
-0.40326530612244893	1.315918367346939	-22.66615787270977
-0.40326530612244893	1.4008163265306122	-22.66590808098741
-0.40326530612244893	1.4857142857142858	-22.66565542783599
-0.40326530612244893	1.5706122448979594	-22.66539991325551
-0.40326530612244893	1.655510204081633	-22.665141537245972
-0.40326530612244893	1.7404081632653061	-22.664880299807376
-0.40326530612244893	1.8253061224489797	-22.664616200939722
-0.40326530612244893	1.9102040816326533	-22.66434924064301
-0.40326530612244893	1.9951020408163265	-22.664079418917236
-0.40326530612244893	2.08	-22.663806735762403
-0.36081632653061224	-2.08	-18.152429792435637
-0.36081632653061224	-1.9951020408163267	-18.152294457875623
-0.36081632653061224	-1.910204081632653	-18.15215626188655
-0.36081632653061224	-1.8253061224489797	-18.152015204468416
-0.36081632653061224	-1.7404081632653061	-18.15187128562123
-0.36081632653061224	-1.6555102040816327	-18.15172450534498
-0.36081632653061224	-1.5706122448979594	-18.15157486363967
-0.36081632653061224	-1.4857142857142858	-18.151422360505304
-0.36081632653061224	-1.4008163265306122	-18.151266995941878
-0.36081632653061224	-1.3159183673469388	-18.151108769949392
-0.36081632653061224	-1.2310204081632654	-18.150947682527853
-0.36081632653061224	-1.1461224489795918	-18.15078373367725
-0.36081632653061224	-1.0612244897959184	-18.150616923397592
-0.36081632653061224	-0.9763265306122448	-18.15044725168887
-0.36081632653061224	-0.8914285714285715	-18.150274718551092
-0.36081632653061224	-0.8065306122448979	-18.150099323984257
-0.36081632653061224	-0.7216326530612245	-18.149921067988366
-0.36081632653061224	-0.6367346938775511	-18.14973995056341
-0.36081632653061224	-0.5518367346938775	-18.1495559717094
-0.36081632653061224	-0.46693877551020413	-18.14936913142633
-0.36081632653061224	-0.38204081632653053	-18.1491794297142
-0.36081632653061224	-0.29714285714285715	-18.148986866573008
-0.36081632653061224	-0.21224489795918355	-18.148791442002764
-0.36081632653061224	-0.12734693877551018	-18.14859315600346
-0.36081632653061224	-0.0424489795918368	-18.148392008575094
-0.36081632653061224	0.0424489795918368	-18.14818799971767
-0.36081632653061224	0.1273469387755104	-18.14798112943119
-0.36081632653061224	0.21224489795918355	-18.147771397715648
-0.36081632653061224	0.29714285714285715	-18.14755880457105
-0.36081632653061224	0.38204081632653075	-18.147343349997396
-0.36081632653061224	0.46693877551020435	-18.14712503399468
-0.36081632653061224	0.5518367346938775	-18.146903856562904
-0.36081632653061224	0.6367346938775511	-18.14667981770207
-0.36081632653061224	0.7216326530612247	-18.146452917412176
-0.36081632653061224	0.8065306122448979	-18.146223155693228
-0.36081632653061224	0.8914285714285715	-18.145990532545216
-0.36081632653061224	0.9763265306122451	-18.145755047968148
-0.36081632653061224	1.0612244897959187	-18.145516701962023
-0.36081632653061224	1.1461224489795918	-18.145275494526835
-0.36081632653061224	1.2310204081632654	-18.14503142566259
-0.36081632653061224	1.315918367346939	-18.14478449536929
-0.36081632653061224	1.4008163265306122	-18.14453470364693
-0.36081632653061224	1.4857142857142858	-18.14428205049551
-0.36081632653061224	1.5706122448979594	-18.144026535915028
-0.36081632653061224	1.655510204081633	-18.14376815990549
-0.36081632653061224	1.7404081632653061	-18.143506922466894
-0.36081632653061224	1.8253061224489797	-18.14324282359924
-0.36081632653061224	1.9102040816326533	-18.142975863302528
-0.36081632653061224	1.9951020408163265	-18.142706041576755
-0.36081632653061224	2.08	-18.142433358421922
-0.31836734693877555	-2.08	-14.13343123479965
-0.31836734693877555	-1.9951020408163267	-14.133295900239634
-0.31836734693877555	-1.910204081632653	-14.133157704250563
-0.31836734693877555	-1.8253061224489797	-14.13301664683243
-0.31836734693877555	-1.7404081632653061	-14.132872727985239
-0.31836734693877555	-1.6555102040816327	-14.132725947708991
-0.31836734693877555	-1.5706122448979594	-14.132576306003683
-0.31836734693877555	-1.4857142857142858	-14.132423802869315
-0.31836734693877555	-1.4008163265306122	-14.132268438305893
-0.31836734693877555	-1.3159183673469388	-14.132110212313407
-0.31836734693877555	-1.2310204081632654	-14.131949124891864
-0.31836734693877555	-1.1461224489795918	-14.131785176041264
-0.31836734693877555	-1.0612244897959184	-14.131618365761604
-0.31836734693877555	-0.9763265306122448	-14.131448694052885
-0.31836734693877555	-0.8914285714285715	-14.131276160915109
-0.31836734693877555	-0.8065306122448979	-14.131100766348272
-0.31836734693877555	-0.7216326530612245	-14.130922510352377
-0.31836734693877555	-0.6367346938775511	-14.130741392927424
-0.31836734693877555	-0.5518367346938775	-14.130557414073412
-0.31836734693877555	-0.46693877551020413	-14.13037057379034
-0.31836734693877555	-0.38204081632653053	-14.130180872078213
-0.31836734693877555	-0.29714285714285715	-14.129988308937024
-0.31836734693877555	-0.21224489795918355	-14.129792884366777
-0.31836734693877555	-0.12734693877551018	-14.129594598367472
-0.31836734693877555	-0.0424489795918368	-14.129393450939109
-0.31836734693877555	0.0424489795918368	-14.129189442081685
-0.31836734693877555	0.1273469387755104	-14.128982571795202
-0.31836734693877555	0.21224489795918355	-14.128772840079664
-0.31836734693877555	0.29714285714285715	-14.128560246935065
-0.31836734693877555	0.38204081632653075	-14.128344792361407
-0.31836734693877555	0.46693877551020435	-14.128126476358691
-0.31836734693877555	0.5518367346938775	-14.127905298926915
-0.31836734693877555	0.6367346938775511	-14.127681260066081
-0.31836734693877555	0.7216326530612247	-14.127454359776191
-0.31836734693877555	0.8065306122448979	-14.12722459805724
-0.31836734693877555	0.8914285714285715	-14.12699197490923
-0.31836734693877555	0.9763265306122451	-14.126756490332163
-0.31836734693877555	1.0612244897959187	-14.126518144326035
-0.31836734693877555	1.1461224489795918	-14.126276936890848
-0.31836734693877555	1.2310204081632654	-14.126032868026606
-0.31836734693877555	1.315918367346939	-14.125785937733301
-0.31836734693877555	1.4008163265306122	-14.12553614601094
-0.31836734693877555	1.4857142857142858	-14.12528349285952
-0.31836734693877555	1.5706122448979594	-14.125027978279041
-0.31836734693877555	1.655510204081633	-14.124769602269502
-0.31836734693877555	1.7404081632653061	-14.124508364830907
-0.31836734693877555	1.8253061224489797	-14.124244265963252
-0.31836734693877555	1.9102040816326533	-14.123977305666537
-0.31836734693877555	1.9951020408163265	-14.123707483940766
-0.31836734693877555	2.08	-14.123434800785935
-0.27591836734693875	-2.08	-10.616807496868155
-0.27591836734693875	-1.9951020408163267	-10.61667216230814
-0.27591836734693875	-1.910204081632653	-10.616533966319068
-0.27591836734693875	-1.8253061224489797	-10.616392908900936
-0.27591836734693875	-1.7404081632653061	-10.616248990053744
-0.27591836734693875	-1.6555102040816327	-10.616102209777496
-0.27591836734693875	-1.5706122448979594	-10.615952568072188
-0.27591836734693875	-1.4857142857142858	-10.61580006493782
-0.27591836734693875	-1.4008163265306122	-10.615644700374398
-0.27591836734693875	-1.3159183673469388	-10.615486474381912
-0.27591836734693875	-1.2310204081632654	-10.61532538696037
-0.27591836734693875	-1.1461224489795918	-10.61516143810977
-0.27591836734693875	-1.0612244897959184	-10.614994627830109
-0.27591836734693875	-0.9763265306122448	-10.61482495612139
-0.27591836734693875	-0.8914285714285715	-10.614652422983614
-0.27591836734693875	-0.8065306122448979	-10.614477028416777
-0.27591836734693875	-0.7216326530612245	-10.614298772420883
-0.27591836734693875	-0.6367346938775511	-10.61411765499593
-0.27591836734693875	-0.5518367346938775	-10.613933676141917
-0.27591836734693875	-0.46693877551020413	-10.613746835858846
-0.27591836734693875	-0.38204081632653053	-10.613557134146719
-0.27591836734693875	-0.29714285714285715	-10.61336457100553
-0.27591836734693875	-0.21224489795918355	-10.613169146435283
-0.27591836734693875	-0.12734693877551018	-10.612970860435977
-0.27591836734693875	-0.0424489795918368	-10.612769713007614
-0.27591836734693875	0.0424489795918368	-10.61256570415019
-0.27591836734693875	0.1273469387755104	-10.612358833863707
-0.27591836734693875	0.21224489795918355	-10.61214910214817
-0.27591836734693875	0.29714285714285715	-10.61193650900357
-0.27591836734693875	0.38204081632653075	-10.611721054429912
-0.27591836734693875	0.46693877551020435	-10.611502738427196
-0.27591836734693875	0.5518367346938775	-10.61128156099542
-0.27591836734693875	0.6367346938775511	-10.611057522134587
-0.27591836734693875	0.7216326530612247	-10.610830621844697
-0.27591836734693875	0.8065306122448979	-10.610600860125745
-0.27591836734693875	0.8914285714285715	-10.610368236977735
-0.27591836734693875	0.9763265306122451	-10.610132752400668
-0.27591836734693875	1.0612244897959187	-10.60989440639454
-0.27591836734693875	1.1461224489795918	-10.609653198959354
-0.27591836734693875	1.2310204081632654	-10.609409130095111
-0.27591836734693875	1.315918367346939	-10.609162199801807
-0.27591836734693875	1.4008163265306122	-10.608912408079446
-0.27591836734693875	1.4857142857142858	-10.608659754928025
-0.27591836734693875	1.5706122448979594	-10.608404240347546
-0.27591836734693875	1.655510204081633	-10.608145864338008
-0.27591836734693875	1.7404081632653061	-10.607884626899413
-0.27591836734693875	1.8253061224489797	-10.607620528031758
-0.27591836734693875	1.9102040816326533	-10.607353567735043
-0.27591836734693875	1.9951020408163265	-10.607083746009272
-0.27591836734693875	2.08	-10.60681106285444
-0.23346938775510206	-2.08	-7.602558578641165
-0.23346938775510206	-1.9951020408163267	-7.602423244081151
-0.23346938775510206	-1.910204081632653	-7.602285048092077
-0.23346938775510206	-1.8253061224489797	-7.602143990673946
-0.23346938775510206	-1.7404081632653061	-7.6020000718267555
-0.23346938775510206	-1.6555102040816327	-7.601853291550506
-0.23346938775510206	-1.5706122448979594	-7.601703649845199
-0.23346938775510206	-1.4857142857142858	-7.6015511467108325
-0.23346938775510206	-1.4008163265306122	-7.6013957821474065
-0.23346938775510206	-1.3159183673469388	-7.601237556154923
-0.23346938775510206	-1.2310204081632654	-7.601076468733381
-0.23346938775510206	-1.1461224489795918	-7.600912519882779
-0.23346938775510206	-1.0612244897959184	-7.600745709603119
-0.23346938775510206	-0.9763265306122448	-7.6005760378944
-0.23346938775510206	-0.8914285714285715	-7.600403504756623
-0.23346938775510206	-0.8065306122448979	-7.6002281101897875
-0.23346938775510206	-0.7216326530612245	-7.600049854193892
-0.23346938775510206	-0.6367346938775511	-7.599868736768939
-0.23346938775510206	-0.5518367346938775	-7.599684757914927
-0.23346938775510206	-0.46693877551020413	-7.599497917631856
-0.23346938775510206	-0.38204081632653053	-7.599308215919727
-0.23346938775510206	-0.29714285714285715	-7.59911565277854
-0.23346938775510206	-0.21224489795918355	-7.598920228208292
-0.23346938775510206	-0.12734693877551018	-7.598721942208988
-0.23346938775510206	-0.0424489795918368	-7.598520794780623
-0.23346938775510206	0.0424489795918368	-7.5983167859232
-0.23346938775510206	0.1273469387755104	-7.598109915636719
-0.23346938775510206	0.21224489795918355	-7.597900183921179
-0.23346938775510206	0.29714285714285715	-7.59768759077658
-0.23346938775510206	0.38204081632653075	-7.5974721362029225
-0.23346938775510206	0.46693877551020435	-7.597253820200207
-0.23346938775510206	0.5518367346938775	-7.597032642768431
-0.23346938775510206	0.6367346938775511	-7.596808603907598
-0.23346938775510206	0.7216326530612247	-7.596581703617706
-0.23346938775510206	0.8065306122448979	-7.596351941898755
-0.23346938775510206	0.8914285714285715	-7.596119318750746
-0.23346938775510206	0.9763265306122451	-7.595883834173677
-0.23346938775510206	1.0612244897959187	-7.59564548816755
-0.23346938775510206	1.1461224489795918	-7.595404280732365
-0.23346938775510206	1.2310204081632654	-7.59516021186812
-0.23346938775510206	1.315918367346939	-7.594913281574818
-0.23346938775510206	1.4008163265306122	-7.594663489852456
-0.23346938775510206	1.4857142857142858	-7.5944108367010354
-0.23346938775510206	1.5706122448979594	-7.594155322120557
-0.23346938775510206	1.655510204081633	-7.593896946111019
-0.23346938775510206	1.7404081632653061	-7.593635708672422
-0.23346938775510206	1.8253061224489797	-7.593371609804768
